track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3NAJcusJmjUchk4PMm2lvN,Ron Trent;Alex Malheiros,What Do the Stars Say to You (François Kevorkian Continuous Mix),Melt into you - Mixed,11,359999,False,0.663,0.702,7,-9.069,1,0.0268,0.0718,0.899,0.256,0.447,99.976,4,chicago-house
5TdfMjV97dTvKtyQ6iSmMU,Lidell Townsell,Nu Nu (2011 Remixes),Nu Nu - Todd Terry Club Mix,15,459133,False,0.757,0.911,1,-7.439,0,0.0447,0.000328,0.332,0.105,0.744,126.0,4,chicago-house
3NEgsdTwk3tIjt6x4d2VzE,CoComelon,"CoComelon Kids Hits, Vol. 2",Rock-a-Bye Baby,66,130496,False,0.715,0.217,5,-10.499,1,0.0319,0.822,0.0,0.102,0.509,119.902,3,children
4Jdlt3B3F6L50kmfHmbKrF,Kidz Bop Kids,KIDZ BOP Halloween,I Want Candy,39,179160,False,0.73,0.963,2,-3.667,1,0.0527,0.00124,0.478,0.392,0.823,106.986,4,children
3JA5Bdkrz5YTpS9Of71nTA,ChuChu TV,"ChuChuTV Nursery Rhymes & Songs for Children, Vol. 1",Head Shoulders Knees & Toes Kids Exercise Song,47,116363,False,0.935,0.587,7,-8.791,1,0.125,0.0178,7.94e-06,0.0612,0.574,109.973,4,children
0F1Yc1N29pSyBYHYlPRK1P,Rolf Zuckowski;Sasha;Oonagh;Benedikt Geiger,Rolfs neue Vogelhochzeit,Ein Vogel wollte Hochzeit machen,31,100453,False,0.652,0.208,0,-17.627,1,0.544,0.907,0.0,0.627,0.632,94.74,4,children
2zLZlLQFCvtMdLrw9tyX4D,Alvin & The Chipmunks;David Seville,Christmas Faves 2022,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,0,141026,False,0.609,0.434,3,-9.478,1,0.0353,0.711,1.17e-06,0.148,0.777,152.166,3,children
4T9npu54o1Jw3OI6NYfhSS,One Voice Children's Choir,Glorious (2015 Album),Glorious,42,172882,False,0.424,0.259,9,-10.384,1,0.0308,0.916,8.59e-06,0.149,0.269,81.706,4,children
1ODuiU1H47mNBcxvfQkmUz,Rolf Zuckowski,Rolfs fröhlicher Familientag,Der Morgenmuffel,29,140560,False,0.549,0.518,9,-8.313,0,0.0445,0.377,0.0,0.185,0.587,118.741,4,children
2g8hlfRyyCln7XJveUubhb,Belle and the Nursery Rhymes Band,Nursery Rhymes,Skip to My Lou,48,67428,False,0.782,0.482,11,-6.683,1,0.03,0.653,0.000768,0.209,0.502,99.965,4,children
0Hecm5l2GDBfazqRyunuv6,Kinderen voor Kinderen,De leukste liedjes van de laatste 5 jaar,Bewegen is gezond,32,183382,False,0.612,0.907,4,-3.931,1,0.0451,0.196,4.2e-06,0.464,0.948,134.99,4,children
6KHzcVEKgg7DnlQsCtWcQs,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),Thunderstruck,0,296384,False,0.532,0.824,4,-7.288,1,0.0377,0.0207,0.000145,0.224,0.19,133.05,4,children
5L43sOQdAwKFNAIqlyYDuJ,Pancake Manor,Happy and We Know It,Happy and You Know It,54,174329,False,0.553,0.572,1,-10.332,1,0.0443,2.94e-05,0.0,0.0773,0.66,164.046,4,children
11cSlsmHGtGELKOznBTyQk,Peppa Pig Stories,Goldie the Fish,Goldie the Fish,44,305260,False,0.637,0.368,8,-13.572,0,0.931,0.832,0.0,0.121,0.485,84.366,4,children
3AAsiwefE8spREBj95cERE,Play School,50 Best Songs,Twinkle Twinkle Little Star,38,93280,False,0.718,0.269,9,-12.19,1,0.0334,0.841,0.0,0.091,0.2,98.119,4,children
0fRUwcyUiNm6KTITio97gJ,The Wiggles,Sweet Dreams: White Noise Sleep Aid for Baby,White Noise Quiet Slumber,31,303967,False,0.387,0.166,9,-25.948,1,0.0388,0.945,0.974,0.159,0.0386,120.014,4,children
7ImvgDdmUPntMJY9jw9pzg,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),This Is Halloween,0,196000,False,0.755,0.692,5,-3.495,0,0.0561,0.628,0.0,0.123,0.454,83.795,4,children
0DHoB41NjhjrpUkeTcN5z1,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",En Kudumbam My Family Song,18,121466,False,0.786,0.483,9,-13.677,0,0.0624,0.0897,0.00596,0.159,0.845,144.012,3,children
0uCJZLDovkNS8Ma7TZYkwC,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",Naragasuran Deepavali Story,20,182459,False,0.58,0.497,6,-13.079,0,0.21,0.538,0.0,0.0869,0.66,130.017,4,children
6BHDjTwsBQwZKjuFKfBgkK,Rolf Zuckowski;Sasha;Oonagh,Rolfs neue Vogelhochzeit,Sieh nur die Sterne,30,230373,False,0.366,0.0487,10,-22.989,1,0.0408,0.84,0.0,0.62,0.417,109.766,3,children
2yJEv3BkrYnYb3Qh0vmc8C,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",Mambalamam Mambalam Mango Song,22,92290,False,0.703,0.485,10,-12.522,1,0.0924,0.00978,0.41,0.276,0.905,79.575,3,children
4PU1y3MwA0S2weaQ7DAw2F,CoComelon,Nursery Rhymes by CoComelon,Rock-a-Bye Baby,42,130496,False,0.715,0.217,5,-10.499,1,0.0319,0.822,0.0,0.102,0.509,119.902,3,children
383D4yT1kW9tp5ibqVSMAH,Super Simple Songs,Baby Shark & More Kids Songs,Mr. Golden Sun,56,133111,False,0.775,0.337,0,-10.246,1,0.0303,0.0366,0.0,0.0754,0.645,121.888,4,children
1A5yCYzQoJCnUeHfFpbw5V,CoComelon,Nursery Rhymes by CoComelon,Three Little Pigs,40,189789,False,0.93,0.319,9,-12.852,1,0.0422,0.552,0.0,0.0907,0.732,130.009,4,children
6rzkGvobI2YxEtZud2lOvQ,LooLoo Kids,We have fun,We have fun,0,149893,False,0.802,0.569,0,-5.49,1,0.0326,0.123,0.0,0.189,0.653,129.995,4,children
3QgaD0gmVY1TdvwgM7KKFQ,The Laurie Berkner Band,Para pedir dulces,Monster Boogie,0,81035,False,0.751,0.379,2,-3.406,1,0.123,0.698,0.0,0.0464,0.801,109.521,4,children
7jQsK3UBMcr9DPZxjkZx4K,The Wiggles,The Emma & Lachy Show,When You're Tired and Feel Sleepy,31,77189,False,0.612,0.444,9,-9.748,1,0.0295,0.285,0.277,0.0851,0.43,120.371,4,children
6DLsynyv8bCZteUkhhsmR4,Jenevieve,Best R&B Tunes,Eternal,0,160346,False,0.506,0.717,7,-8.69,0,0.203,0.645,0.000292,0.115,0.233,159.811,4,chill
1Dn2wM6dfCNz0c3uGsbWfV,Alrahim Wright III,Before The Big Picture,I Watched Her Leave,59,173133,True,0.482,0.46,4,-12.716,0,0.577,0.357,0.0,0.51,0.434,82.686,4,chill
7KT7VGnPU5QVXN3q1BOeqb,ODESZA;Naomi Wild,A Moment Apart,Higher Ground (feat. Naomi Wild),60,215130,False,0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,4,chill
49z2kxEp9AzpDY66YuD1jJ,Gentle Bones,Smile For Me,Smile For Me,51,166415,False,0.665,0.645,7,-6.056,1,0.0673,0.144,0.0,0.165,0.254,106.016,4,chill
0FDO64bveqjfNEIalB7HUr,Finding Hope,Crush On You,Crush On You,48,241714,False,0.636,0.288,1,-13.341,1,0.0583,0.888,0.184,0.109,0.289,140.07,4,chill
7wMLXhblVgMD1dKG4T0QQI,fenekot,Slowed + Reverb,Payphone (Slowed + Reverb),55,123343,True,0.507,0.306,8,-14.906,1,0.0583,0.94,0.631,0.11,0.124,88.106,4,chill
0ri0Han4IRJhzvERHOZTMr,Pink Sweat$,The Prelude,At My Worst,74,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,chill
5DH0m3YAECTBEPnu0swBQU,Stapes,Flowering,Flowering,42,164594,False,0.454,0.243,6,-10.197,0,0.0359,0.283,0.883,0.111,0.239,82.923,4,chill
0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,chill
3fUr3a6WI1j2zpvBm6YoD1,ZRobb;Shiloh Dynasty,Please Don’t Kill My Vibes,Losing It - Slowed and Reverb,50,208793,False,0.444,0.236,5,-12.968,0,0.172,0.914,0.494,0.271,0.402,80.795,4,chill
6EysQmO85xHsWce2bOm4OJ,Jessica Andrea,Love Like This,Love Like This,46,182426,False,0.65,0.514,9,-7.85,0,0.108,0.189,0.0,0.134,0.363,149.999,4,chill
4HrUDgx9kHWuIeNCwbPxey,Sarah Meow;Shiloh,Safe.,I'll Keep You Safe,58,116881,False,0.758,0.206,7,-16.333,1,0.112,0.922,0.00518,0.177,0.389,115.008,4,chill
53Ij4HRTp0f6DTlmXWh46h,SHRK;Shiloh Dynasty,Sad Hours,Sad Life,56,181198,False,0.613,0.428,1,-16.208,1,0.337,0.775,0.577,0.0932,0.219,101.041,4,chill
6rUtMKEej81ORTGtCpjyOJ,Tom Odell,Best Day Of My Life,Best Day Of My Life,69,146895,True,0.683,0.187,10,-13.185,1,0.0347,0.983,0.00246,0.107,0.101,117.92,4,chill
0WkapTWP1Z1kJqxj2Hjzcl,Mokita,More Than Friends,More Than Friends,53,159039,False,0.777,0.415,10,-8.746,1,0.033,0.608,0.0,0.309,0.609,129.917,4,chill
47isJpIIO8m7BJEhiFhnaf,dhruv,double take,double take,75,171743,False,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,4,chill
3DwkoCj5vhaKzgdbEpoDIu,creamy;untrusted;11:11 Music Group,tv,tv,2,286714,False,0.583,0.134,4,-15.024,0,0.0362,0.927,0.00367,0.133,0.149,140.047,4,chill
3oMiOuEGrVGjkQ3JDjcUFI,LRN Slime;Shiloh Dynasty,why am i crying,One Dance,54,72328,False,0.67,0.0781,7,-24.643,1,0.0995,0.892,0.712,0.11,0.365,164.121,4,chill
6YrAxoqTwEGmGI0NKQ4ugl,Zmeyev,Feelin' Good,Feelin' Good,55,132000,False,0.674,0.292,5,-13.884,0,0.0833,0.857,0.927,0.108,0.581,80.002,4,chill
5IISDoksKy4dnTauZzAOCc,dhruv,stable life,stable life,42,196428,False,0.502,0.446,2,-9.086,1,0.0365,0.466,9.03e-05,0.331,0.311,150.164,4,chill
08a3StAjIV2J1BbbqSOyKa,Finding Hope;Holly Drummond,Without You,Without You,43,225410,False,0.477,0.243,8,-17.551,1,0.0636,0.499,0.407,0.0743,0.0997,87.018,4,chill
2fIhX68Y1P0xLfnJh160tk,joan,partly cloudy,brokenhearted - sunset,48,261560,False,0.533,0.195,10,-10.012,1,0.0325,0.904,0.0,0.106,0.371,138.783,4,chill
30k0wGukDZlauyrRU4hTc2,Presence,"Dear Depression,","Dear Depression,",57,139285,False,0.476,0.549,4,-10.426,1,0.395,0.81,0.000226,0.141,0.167,182.104,4,chill
3atqfvHwNUtXwWhhhkVBm7,Pink Sweat$,Volume 1 EP,Cocaine,57,131500,False,0.614,0.228,5,-12.336,1,0.0316,0.835,0.0,0.106,0.146,109.569,4,chill
458EaCXcB9TRBoJEDVcdcr,Kid Travis,Strawberry Skies,Strawberry Skies,70,165333,False,0.65,0.462,11,-6.587,0,0.089,0.366,0.0,0.159,0.649,89.887,4,chill
6Paa21xzskYSJgTLaEZyPX,Erik Satie;Anne Queffélec,Stress Free Music,3 Gymnopédies: I. Lent et douloureux,0,212773,False,0.461,0.00214,7,-34.268,1,0.0526,0.996,0.945,0.0818,0.234,84.3,3,classical
6nQanke7CG03HzTKpjXlhV,Wolfgang Amadeus Mozart;English Baroque Soloists;John Eliot Gardiner,Mozart - All Day Classics,"Idomeneo, re di Creta, K.366 / Act 3: Marcia - Live",7,83666,False,0.199,0.00734,0,-39.346,1,0.0379,0.805,0.000513,0.542,0.327,94.799,4,classical
0ybRC3er244EuG42zjm83G,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart - A Classical Dawn,"Les petits riens, K.app.10 (ballet): No. 14 without indication, attr. to Mozart",3,95453,False,0.536,0.248,2,-15.041,1,0.046,0.897,0.758,0.0764,0.406,124.555,4,classical
0Nlbz6Etm3bWe4OCYJ44hi,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 13. Variation XII",8,79876,False,0.268,0.216,0,-20.533,1,0.0374,0.986,0.813,0.124,0.845,129.633,3,classical
1lOhnZV1VVicEMHDEsUXVQ,Wolfgang Amadeus Mozart;Erik Smith,Mozart - Inspiring Classics,"Minuet in F, K.1d",3,79360,False,0.478,0.185,5,-16.501,1,0.037,0.693,0.907,0.0665,0.941,103.495,3,classical
6yb0QZdAhqirrsrsN35WTz,Wolfgang Amadeus Mozart;Erik Smith,Mozart - Inspiring Classics,"Modulierendes Präludium, K.deest",1,98000,False,0.278,0.145,9,-29.531,0,0.0394,0.807,0.004,0.271,0.61,90.405,4,classical
6X8jY9ucVRdfd3gO5WChAR,Wolfgang Amadeus Mozart;Jan Lisiecki,Mozart - A Classical Dawn,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: Var. 8",14,54853,False,0.459,0.0757,7,-32.14,1,0.0488,0.995,0.881,0.16,0.395,117.11,4,classical
4lvfOnCUxyT3aKKamZ3WXu,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 11. Variation X",6,41893,False,0.212,0.221,0,-20.543,1,0.0454,0.98,0.96,0.149,0.425,148.759,5,classical
4uaRUpAdVcjF5ME0QoZfuG,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 8. Variation VII",25,43586,False,0.367,0.175,0,-19.716,1,0.0428,0.974,0.853,0.232,0.816,74.077,5,classical
4g5gY2cBL8jg0AlArNCqjy,Franz Liszt;Daniil Trifonov,Relajación y siestas,"3 Études de Concert, S. 144: No. 3 in D-Flat Major ""Un sospiro""",0,319346,False,0.238,0.0568,1,-26.529,1,0.0409,0.984,0.91,0.0953,0.0335,68.981,4,classical
4yfFraZrNnh2zJTok5fzq7,Felix Mendelssohn;Christopher Herrick;Simon Preston;The Choir Of Westminster Abbey,Klassische Weihnachtsmusik,"""Hark! The Herald Angels Sing""",0,141000,False,0.158,0.21,7,-16.398,1,0.033,0.953,0.86,0.153,0.193,80.984,4,classical
2vu9K6AL2g5OpPOuuu3oUY,Sikkil Gurucharan,Tiruppaavai,Maargazhi Tingal,38,127712,False,0.707,0.606,2,-9.232,1,0.089,0.615,0.0,0.0896,0.918,89.911,4,classical
3tp3ij9dtY3CacQgd1OvRf,Bombay Jayashri;Swattrex,Hindi LoFi Vibe,Zara Zara - LoFi Chill,59,387716,False,0.583,0.308,7,-18.303,0,0.0465,0.581,0.0106,0.257,0.241,118.226,4,classical
2wmQki14Gwt1gZUQdrWI1W,Johannes Brahms;Karin Lechner,Refreshing Piano,"Four Pieces For Piano, Op. 119: II. Intermezzo in E Minor",0,289240,False,0.258,0.0478,4,-26.069,1,0.0505,0.993,0.902,0.113,0.0859,65.37,3,classical
63b3B7GI6GT7S6Pstyjkgo,S. Sowmya,S.Sowmya - Classical Vocal,Muddugare Yesoda - Sowmya,31,297869,False,0.517,0.327,0,-12.574,1,0.0948,0.99,0.214,0.071,0.694,151.747,4,classical
1dnVwpKHlDyTM8TJCEAOg5,Rashid Khan;Vidya Shah,Manto,Bol Ke Lab Azaad Hain,29,296591,False,0.381,0.41,8,-9.075,1,0.0341,0.576,0.00655,0.114,0.225,172.377,4,classical
3FRKJyEazxmrH3Ez8FFUIx,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Classical Christmas,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
7uBroc53jwR7CErmQjAmDg,Antonio Vivaldi;Cet étrange éclat,Sfumato,"Sonate pour violoncelle, RV 47: II. Largo",0,201560,False,0.124,0.00798,11,-26.94,0,0.0464,0.818,0.934,0.101,0.0376,97.295,4,classical
040CvqW0wo3b77EBRfgC14,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,Mozart - A Classical Dawn,"Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",6,84653,False,0.446,0.106,7,-21.427,1,0.0459,0.987,0.696,0.101,0.844,157.273,4,classical
2R8XiBtNYYcvd5NNKtqyVt,Edvard Grieg;Una Bourne,"Mozart, Liszt & Others: Piano Works","Lyric Pieces III, Op. 43 (Excerpts): No. 4, Liden fugl",0,91426,False,0.49,0.159,2,-24.625,0,0.111,0.905,0.000296,0.119,0.294,47.78,4,classical
5A8k6g1JknnqaDmwORk0OO,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 13. Variation XII",9,77613,False,0.262,0.136,0,-20.967,1,0.0347,0.98,0.898,0.163,0.188,151.539,3,classical
4GdCiwOXIpmQGUWl5XBqyr,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - Inspiring Classics,"6 Variations in G minor for Piano & Violin on ""Hélas, j'ai perdu mon amant"" K.360: Var. I",6,55613,False,0.308,0.0647,7,-24.599,0,0.0446,0.994,0.971,0.178,0.769,179.916,4,classical
1puxlJmhITtjTkT9kHcENP,Chicago Symphony Orchestra;Claudio Abbado,Happy Christmas Instrumentals,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",0,164000,False,0.375,0.145,2,-18.732,1,0.0361,0.963,0.889,0.128,0.329,77.903,4,classical
5Ib5W64RwrPCN3bnRO4C2W,Edvard Grieg;Una Bourne,"Mozart, Liszt & Others: Piano Works","Lyric Pieces I, Op. 12 (Excerpts): No. 5, Folkevise",0,59653,False,0.376,0.129,6,-23.677,0,0.0397,0.993,0.899,0.142,0.561,56.596,4,classical
2lTWvfqX8itVpHvQ8EMhS6,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - All Day Classics,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.15h",23,47000,False,0.661,0.042,5,-29.017,1,0.0433,0.976,0.968,0.114,0.575,82.314,4,classical
3H5eCyts4yAaxhoZzde5Kh,Max Brhon,Can't Take This,Can't Take This,33,226295,False,0.564,0.88,11,-6.158,1,0.0366,0.0194,0.757,0.0971,0.0418,108.998,4,club
5fZE0TVp6FFesXodTd8Uvx,Glee Cast,Wrecking Ball (Glee Cast Version),Wrecking Ball (Glee Cast Version),39,219053,False,0.579,0.373,5,-7.003,1,0.0294,0.44,0.0,0.113,0.387,119.954,4,club
1oqIgJpPpW9wwXcitli8EF,Glee Cast,"Glee: The Music, The Complete Season Two",Telephone,44,222960,False,0.729,0.804,5,-5.183,0,0.0329,0.00363,3.12e-06,0.11,0.749,122.021,4,club
7Jlqg70T1RhZICoFJmj1Bm,Gesaffelstein,Aleph,Hate or Glory,44,288786,False,0.699,0.824,2,-5.176,1,0.0664,0.00741,0.939,0.198,0.0895,102.987,4,club
68RqzBNbrTlT5RPygZM4BM,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Infatuation,38,280286,False,0.355,0.335,7,-10.414,0,0.0357,0.195,0.0208,0.122,0.0395,74.533,4,club
4kRROniJRDFFhgzGv2pnD1,Glee Cast;Darren Criss,Glee: The Music presents The Warblers,"Hey, Soul Sister (feat. Darren Criss)",45,220546,False,0.664,0.533,2,-6.112,1,0.0279,0.587,0.0,0.225,0.628,97.032,4,club
08WLYptwEeNak4i7S32gh7,KLOUD;Gabriel Paris,LOVE ME,LOVE ME,50,204705,False,0.587,0.902,8,-2.506,1,0.049,0.0336,0.000112,0.1,0.0878,102.029,4,club
5Vgka1mo8i7kjlwKXCDlcE,Lyde,Augmentation,Peacebreaker,17,236312,False,0.626,0.812,1,-6.048,1,0.0364,0.0481,0.3,0.248,0.423,116.02,4,club
0qtEDu0RYKlSN13TS0c0Uk,Gesaffelstein,Hyperion,Vortex,29,157373,False,0.663,0.715,1,-12.426,1,0.123,0.0971,0.945,0.189,0.448,184.014,4,club
1wQ5iwSpQYl4Kp5JLYlz6o,Woesum;Oklou,Blue Summer,Empty Lightning,42,129548,False,0.801,0.651,11,-5.879,1,0.0344,0.574,0.000242,0.0985,0.58,113.02,4,club
6cNSOKvw5hYVrOCrLw8joJ,Glee Cast;Neil Patrick Harris,"Glee: The Music, Volume 3 Showstoppers",Dream On (Glee Cast Version) (feat. Neil Patrick Harris),49,274133,False,0.417,0.622,3,-4.706,1,0.0299,0.0128,2.46e-06,0.614,0.224,154.022,4,club
0NhaSNiyeNC2kzJYGSWEq8,ALEX;TOKYO ROSE;THE AKUMA;Power Glove,AKUMA II,RIVALS,42,260970,False,0.669,0.717,7,-8.019,1,0.0438,0.145,0.902,0.111,0.858,103.022,4,club
1c7h130PVLDvjuztyMlfSG,Glee Cast,"Glee: The Music, The Complete Season Two",As If We Never Said Goodbye,25,294933,False,0.326,0.263,3,-9.668,1,0.0375,0.599,2.3e-06,0.221,0.229,111.109,3,club
0I43ju6kU6lWOyElMDJEj9,Glee Cast;Ricky Martin,"Glee: The Music, The Complete Season Three",La Isla Bonita (Glee Cast Version) (feat. Ricky Martin),46,194586,False,0.694,0.724,1,-5.992,1,0.0529,0.00119,1.26e-05,0.108,0.335,113.02,4,club
4cKQXhrbTBXBspQdrDeAPR,Kyle Edwards;DJ Smallz 732,"We Are Young, Vol. 5 (Jersey Club)",I Dont Want Your Number,15,82378,False,0.92,0.452,8,-9.494,0,0.201,0.193,0.0182,0.0574,0.814,139.999,4,club
1gnASrgMSzNlqjmj9kiTqx,SWARM,Say Goodbye,Say Goodbye,43,268800,False,0.447,0.921,8,-5.879,0,0.101,0.000735,0.000237,0.183,0.148,149.844,4,club
3ZAyhJqf0ACUFsmPwE7F6P,MORIS BLAK;Pete Crane,The Irregularity Of Being,Erase Displace (feat. Pete Crane),17,250909,True,0.649,0.681,1,-5.817,1,0.0379,0.00957,0.222,0.0528,0.111,110.005,4,club
26K3adqoohq5BQh1K3qhNY,Glee Cast;Darren Criss,Glee: The Music presents The Warblers,Raise Your Glass (feat. Darren Criss),47,198466,False,0.756,0.659,4,-5.593,1,0.0709,0.135,0.0,0.355,0.861,122.022,4,club
2kXnOV5df9njPkGKOiYDfr,Glee Cast,"Glee: The Music, Volume 6",I Feel Pretty / Unpretty,51,239373,False,0.343,0.484,0,-8.173,0,0.0361,0.112,0.0,0.125,0.336,75.46,4,club
7melzi9ApEUgOUapxhTVKP,Glee Cast,A Katy or a Gaga (Music from the Episode),Wide Awake (Glee Cast Version),41,212133,False,0.427,0.23,5,-8.935,1,0.0338,0.927,0.0,0.173,0.27,133.347,4,club
29K9e80R1v6OesMQiUJ5AC,Linn da Quebrada,Pajubá,Pare Querida,20,176234,False,0.824,0.79,8,-4.899,1,0.235,0.5,0.0,0.0451,0.685,132.024,4,club
6sZxNeH1jyNEfBbD6WCuGN,death's dynamic shroud,Darklife,Light Left The Garden,40,333500,False,0.502,0.515,5,-9.099,0,0.0525,0.00848,0.602,0.0839,0.266,179.853,3,club
2bRs25TmImvXkYlR3mQhkT,DJ Flex;Kyle Edwards,Down in the DM,Down in the DM,36,100463,True,0.839,0.584,5,-10.214,0,0.072,0.238,0.0249,0.112,0.766,152.951,4,club
2eTmOAAlQd17DGnuAW9sVl,Tarik Bouisfi;ISEKXI,Lost Spirit,Lost Spirit,35,232571,False,0.532,0.978,2,-4.966,1,0.0474,0.145,0.895,0.45,0.311,120.013,4,club
7iMyX6FTRrY4fO8dHQhAUs,Glee Cast,"Glee: The Music, The Complete Season Three",What Doesn't Kill You (Stronger) (Glee Cast Version),48,221026,False,0.618,0.752,0,-4.828,1,0.0302,0.00863,0.000175,0.127,0.679,115.957,4,club
0uguTAc0yJY2vfmqiuYoob,Pink Guy,Pink Season,セックス大好き,51,142760,True,0.804,0.676,9,-3.749,1,0.236,0.102,0.0,0.235,0.485,89.984,4,comedy
4TgkyOyu6RkvpcYmsWEYQX,Bruce Bruce,Losin' It,You're Fat When,23,300100,True,0.561,0.514,6,-19.987,0,0.938,0.892,0.0,0.761,0.4,85.404,3,comedy
6b26Ss8JlicCqIWZuvbOar,Christian Finnegan,Two for Flinching,Fireworks Are Lame,24,208186,True,0.624,0.724,1,-8.575,1,0.939,0.825,0.0,0.853,0.324,111.818,4,comedy
6nGmAZrE0kpYShVo7GK5bc,Billy Gardell,Halftime,Old Couple,24,399000,True,0.533,0.93,6,-12.044,1,0.917,0.781,0.0,0.922,0.0383,85.216,4,comedy
3OOMdy6hHgG8XdjdJbAJn0,Jesse Joyce,Joyce To The World,The Squirley Coke Eyes,20,182106,False,0.478,0.633,10,-15.536,1,0.908,0.755,0.0,0.521,0.42,89.421,3,comedy
5orUhwRVuVCtRYxg3FzidD,The Lonely Island;Justin Timberlake;Lady Gaga,The Wack Album,3-Way (The Golden Rule),48,171026,True,0.736,0.747,6,-5.398,0,0.185,0.0762,0.0,0.312,0.574,89.99,4,comedy
6RbJ6SXAiOHK3IlgRzKCJ5,Craig Shoemaker,The Last Stand (Up),Racist Room-Check,22,232899,True,0.479,0.976,1,-3.143,1,0.595,0.892,0.0,0.756,0.391,126.727,4,comedy
6DPl2JQGyXlACUgi90WHfV,Marc Maron,Thinky Pain,Born a Jew,20,178494,True,0.623,0.688,11,-10.743,0,0.943,0.925,0.0,0.889,0.533,69.634,3,comedy
1m0cS6nJHKgqZjPj6hgWNR,Kyle Kinane,"""I Liked His Old Stuff Better""",This Track Is Not Called Quiet on Tha Set,25,310997,True,0.621,0.626,1,-6.38,0,0.915,0.67,0.0,0.632,0.519,87.589,3,comedy
2aFaohjL80TFYORXqlXzjb,Stephen Lynch,3 Balloons,Medieval Bush,26,158693,False,0.779,0.138,2,-13.018,0,0.0632,0.827,0.0,0.104,0.424,141.268,4,comedy
2coVkmm2fDPfoGDh6fOaMl,Mike Birbiglia,Two Drink Mike,The Guitar Guy at the Party,21,206000,False,0.414,0.713,7,-8.365,1,0.297,0.772,0.0,0.74,0.674,150.668,4,comedy
3serAvyVNdrr9ADfoH3xmd,Bert Kreischer,Bert Bert Bert,Blacks in a Subway,26,223733,False,0.506,0.54,8,-12.697,0,0.918,0.923,0.0,0.89,0.656,82.212,3,comedy
5ZL95ssvOkcmVkGNq4mv7f,Tom Papa,"Calm, Cool, and Collected",Big Head,20,72666,False,0.442,0.917,8,-9.436,1,0.805,0.837,0.0,0.834,0.415,84.049,1,comedy
62fPFa3Oxo9sI48JfBLtfF,Stephen Lynch,3 Balloons,America,24,204040,False,0.397,0.408,9,-9.955,1,0.0732,0.635,0.0,0.103,0.519,73.322,4,comedy
6I1mw5BBnLZhOXpKTAXKj7,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,James the Painter,22,190083,False,0.616,0.795,0,-10.962,1,0.94,0.986,5.17e-05,0.779,0.581,81.987,4,comedy
0rUpN8C1eh52rDvmJ7fUAI,Alfred Carcieri,Hardcore Softy,Dating Solution,22,63164,True,0.48,0.637,11,-12.326,1,0.543,0.916,0.0,0.757,0.87,128.224,1,comedy
